Ticker,Opening Price,Closing Price,Date
AKS,8.7,6.21,2008-11-21
AKS,11.92,8.72,2008-11-14
AKS,13.83,11.22,2008-11-07
AKS,13.24,11.61,2008-10-24
AKS,18.71,11.03,2008-10-10
AKS,26.93,20.3,2008-10-03
AKS,32.49,28.39,2008-09-26
AKS,36.2,32.12,2008-09-19
AKS,50.28,40.63,2008-09-05
AKS,57.69,50.92,2008-08-08
AKS,54.47,47.1,2008-07-18
AKS,69.75,52.79,2008-07-03
AKS,53.21,47.88,2007-11-02
AKS,13.97,12.57,2006-06-09
AKS,15.4,13.61,2006-05-12
AKS,8.52,7.23,2005-10-07
AKS,8.49,7.37,2005-08-26
AKS,7.31,6.34,2005-06-24
AKS,7.59,6.52,2005-05-13
AKS,9.63,7.25,2005-04-29
AKS,10.36,9.2,2005-04-15
AKS,16.5,13.52,2005-03-11
AKS,9.87,8.86,2004-10-22
AKS,6.6,5.87,2004-08-06
AKS,7.05,6.06,2004-07-23
AKS,5.45,4.7,2004-04-30
AKS,5.25,4.67,2004-01-09
AKS,3.22,2.73,2003-11-14
AKS,2.32,1.97,2003-09-26
AKS,2.87,2.32,2003-09-19
AKS,2.75,2.4,2003-07-25
AKS,3.43,2.64,2003-07-18
AKS,3.35,2.93,2003-05-02
AKS,3.89,3.35,2003-04-25
AKS,4.49,3.5,2003-03-28
AKS,4.9,4.38,2003-03-14
AKS,7.9,6.4,2003-01-24
AKS,10.18,9.0,2002-07-26
AKS,11.37,10.01,2002-07-19
AKS,12.2,10.7,2001-12-14
AKS,10.5,7.8,2001-09-21
AKS,9.5,8.43,2001-02-23
AKS,10.06,8.81,2000-12-15
AKS,9.0,8.0,2000-06-30
AKS,9.62,8.62,2000-06-09
AKS,11.0,9.38,2000-05-26
AKS,8.88,7.94,2000-02-25
AKS,11.06,9.31,2000-02-04
AKS,17.62,11.0,2000-01-28
SNX,83.87,74.88,2015-06-26
SNX,70.37,62.65,2014-07-11
SNX,76.25,67.31,2014-04-11
SNX,43.0,38.14,2012-03-30
SNX,27.47,24.55,2009-06-12
SNX,16.51,14.82,2009-02-27
SNX,12.18,9.66,2008-11-21
SNX,15.0,12.32,2008-11-14
SNX,19.27,16.99,2008-10-10
SNX,22.89,19.41,2008-10-03
SNX,24.77,21.42,2008-05-09
SNX,22.75,20.4,2008-04-11
SNX,23.5,18.22,2005-03-04
SNX,20.48,16.89,2004-04-30
AZO,570.85,501.39,2017-07-07
AZO,106.0,92.41,2008-11-21
AZO,119.26,105.76,2008-11-14
AZO,115.66,99.7,2008-10-10
AZO,89.86,78.8,2004-07-02
AZO,91.55,82.16,2003-12-12
AZO,79.96,68.51,2002-12-13
AZO,46.9,42.1,2001-09-07
AZO,24.94,22.02,2000-06-30
AZO,26.25,23.25,2000-02-11
BLD,30.47,26.69,2016-01-08
BLD,32.57,29.27,2015-10-16
CNX,21.69,19.21,2016-12-16
CNX,19.21,17.23,2016-08-12
CNX,15.69,13.38,2016-06-10
CNX,8.88,7.79,2016-02-12
CNX,7.58,4.99,2016-01-15
CNX,9.4,6.66,2015-10-30
CNX,10.84,9.5,2015-10-23
CNX,13.05,10.44,2015-09-25
CNX,16.37,13.15,2015-08-07
CNX,19.82,17.21,2015-07-17
CNX,31.0,27.84,2015-05-29
CNX,33.91,29.36,2012-05-18
CNX,38.63,34.33,2012-01-13
CNX,42.69,38.27,2011-11-18
CNX,41.81,34.09,2011-09-23
CNX,54.55,41.59,2011-08-05
CNX,37.56,33.43,2010-07-02
CNX,40.05,35.48,2010-05-21
CNX,45.05,38.34,2010-05-07
CNX,50.8,45.55,2010-03-19
CNX,31.36,26.48,2009-01-16
CNX,27.0,24.19,2008-12-05
CNX,25.03,20.8,2008-11-21
CNX,29.12,25.52,2008-11-14
CNX,36.14,25.6,2008-10-24
CNX,47.11,36.73,2008-10-03
CNX,61.63,49.24,2008-09-26
CNX,70.37,62.93,2008-08-08
CNX,82.78,67.85,2008-08-01
CNX,101.11,81.89,2008-07-18
CNX,114.03,94.83,2008-07-03
CNX,45.6,40.98,2007-07-27
CNX,42.99,37.91,2006-07-21
CNX,45.55,39.36,2006-06-09
CNX,89.5,45.3,2006-06-02
CNX,47.93,43.1,2005-05-13
CNX,47.1,41.97,2005-04-15
CNX,35.6,31.79,2004-08-06
CNX,32.0,28.63,2004-04-30
CNX,26.7,23.1,2004-01-30
CNX,17.58,15.7,2003-03-14
CNX,19.4,12.98,2002-07-19
CNX,25.39,22.44,2001-09-21
CNX,23.33,19.25,2001-07-20
CNX,28.7,25.78,2001-06-22
CNX,35.45,30.8,2001-06-01
CNX,40.1,34.99,2001-05-25
APC,52.62,46.56,2016-05-06
APC,40.56,32.02,2016-01-15
APC,48.51,40.56,2016-01-08
APC,68.93,60.05,2015-11-13
APC,92.72,79.15,2014-11-28
APC,99.11,88.37,2014-10-10
APC,83.8,71.51,2011-08-05
APC,41.98,37.68,2010-06-25
APC,73.77,62.16,2010-04-30
APC,51.09,42.67,2009-05-15
APC,38.54,33.95,2008-12-05
APC,37.62,33.07,2008-11-21
APC,35.4,29.35,2008-10-24
APC,39.31,27.5,2008-10-10
APC,51.4,41.54,2008-10-03
APC,64.3,55.73,2008-01-18
APC,49.45,44.46,2003-06-06
APC,58.6,51.65,2001-11-16
APC,53.4,47.3,2001-09-21
APC,69.95,62.03,2001-03-16
APC,71.08,63.75,2001-01-05
APC,70.75,61.97,2000-10-27
APC,51.88,46.25,2000-07-21
AME,37.53,32.92,2011-09-23
AME,43.0,37.04,2011-08-05
AME,59.64,39.41,2010-12-23
AME,38.23,32.36,2009-07-31
AME,32.59,28.77,2008-12-12
AME,34.24,30.55,2008-10-24
AME,48.87,32.07,2006-12-01
AME,29.4,22.2,2001-09-21
AME,20.0,17.5,2000-06-30
AME,20.75,18.19,2000-02-04
HCLP,9.25,8.1,2017-08-11
HCLP,9.65,8.35,2017-07-28
HCLP,10.95,9.2,2017-07-07
HCLP,12.45,10.5,2017-06-16
HCLP,15.3,13.65,2017-05-26
HCLP,16.75,14.1,2017-04-21
HCLP,18.05,15.9,2017-03-10
HCLP,21.6,17.35,2017-02-24
HCLP,16.5,14.5,2016-11-04
HCLP,5.94,5.03,2016-03-24
HCLP,4.4,3.7,2016-02-26
HCLP,5.59,4.32,2016-02-12
HCLP,5.51,4.38,2016-01-15
HCLP,6.02,5.23,2015-12-18
HCLP,7.04,6.19,2015-12-11
HCLP,8.34,6.37,2015-11-13
HCLP,6.51,5.78,2015-10-30
HCLP,9.12,7.2,2015-10-16
HCLP,9.16,7.56,2015-10-02
HCLP,12.59,9.23,2015-09-25
HCLP,15.14,12.65,2015-09-11
HCLP,15.56,12.65,2015-08-21
HCLP,21.6,17.34,2015-07-24
HCLP,25.76,21.62,2015-07-17
HCLP,34.95,31.37,2015-05-08
HCLP,34.97,30.81,2014-12-12
HCLP,47.88,36.84,2014-11-28
HCLP,49.91,43.13,2014-10-31
HCLP,48.18,43.19,2014-10-10
HCLP,61.31,54.19,2014-09-26
HCLP,66.08,58.59,2014-08-01
HCLP,20.99,16.55,2012-11-16
IGR,8.15,7.32,2011-08-05
IGR,8.05,6.83,2010-05-07
IGR,6.55,5.8,2009-10-30
IGR,6.75,5.75,2009-08-14
IGR,2.85,2.34,2009-03-06
IGR,3.55,2.96,2009-02-20
IGR,4.53,4.05,2009-01-16
IGR,4.28,2.48,2008-11-21
IGR,6.15,4.5,2008-11-14
IGR,6.77,4.96,2008-10-24
IGR,8.05,5.88,2008-10-10
IGR,16.16,13.72,2007-12-21
IGR,19.94,17.5,2007-07-27
IGR,24.6,21.88,2007-01-05
SKX,22.77,18.98,2016-10-21
SKX,32.32,24.99,2016-07-22
SKX,30.32,26.7,2016-04-08
SKX,29.06,25.4,2015-11-13
SKX,45.81,31.64,2015-10-23
SKX,128.13,45.15,2015-10-16
SKX,20.43,17.22,2012-10-05
SKX,13.72,12.32,2011-11-18
SKX,16.96,14.54,2011-08-05
SKX,15.9,13.75,2011-06-10
SKX,24.0,19.44,2010-10-29
SKX,27.79,22.84,2010-09-10
SKX,33.51,27.39,2010-08-13
SKX,37.74,33.11,2010-08-06
SKX,37.52,32.09,2010-07-16
SKX,44.89,40.05,2010-06-25
SKX,38.93,34.09,2010-05-07
SKX,24.6,21.82,2009-10-30
SKX,10.74,9.28,2009-05-15
SKX,9.78,7.42,2009-02-06
SKX,12.87,10.62,2009-01-09
SKX,11.48,10.03,2008-11-21
SKX,13.51,11.93,2008-11-07
SKX,16.26,14.47,2008-10-03
SKX,22.35,18.06,2008-07-25
SKX,19.07,17.15,2008-01-04
SKX,22.56,19.88,2007-12-14
SKX,24.02,20.84,2007-10-12
SKX,29.8,21.23,2007-07-27
SKX,36.65,32.93,2007-04-27
SKX,15.66,12.25,2005-10-28
SKX,13.99,12.24,2005-04-29
SKX,13.54,11.04,2004-10-29
SKX,7.65,6.81,2003-10-24
SKX,8.31,7.46,2003-09-26
SKX,8.68,6.74,2003-07-25
SKX,7.45,6.7,2003-04-25
SKX,7.7,6.2,2003-02-21
SKX,9.2,7.65,2002-10-04
SKX,13.47,10.33,2002-09-13
SKX,15.31,13.47,2002-09-06
SKX,17.67,15.51,2002-08-30
SKX,17.6,14.75,2002-07-19
SKX,20.3,18.1,2002-07-12
SKX,15.76,13.16,2002-02-08
SKX,15.5,11.68,2001-09-28
SKX,17.6,14.5,2001-09-21
SKX,22.38,19.7,2001-08-10
SKX,26.95,21.0,2001-07-20
SKX,32.5,26.85,2001-06-15
SKX,36.55,32.5,2001-06-08
SKX,31.0,27.25,2001-03-02
SKX,27.5,24.5,2001-02-09
SKX,13.88,12.38,2000-12-01
SKX,15.75,12.12,2000-10-13
SKX,18.0,15.12,2000-09-29
SKX,15.88,13.88,2000-07-07
SKX,12.69,11.0,2000-05-26
SKX,8.88,7.75,2000-04-14
SKX,7.0,5.75,2000-03-10
APF,11.56,10.06,2008-11-14
APF,11.18,10.01,2008-10-24
APF,12.44,9.57,2008-10-10
APF,12.33,10.85,2004-04-30
APF,8.7,7.78,2001-03-30
LITB,2.41,2.13,2018-01-17
LITB,3.52,2.4,2018-01-12
LITB,2.13,1.9,2017-12-01
LITB,2.18,1.86,2017-10-27
LITB,2.82,2.32,2017-09-22
LITB,2.8,2.35,2017-05-05
LITB,2.8,2.23,2016-01-15
LITB,4.1,3.25,2015-12-24
LITB,3.54,3.08,2015-11-20
LITB,3.55,2.96,2015-08-21
LITB,3.96,3.47,2015-08-07
LITB,5.77,5.17,2015-06-19
LITB,5.46,4.47,2015-03-13
LITB,8.2,6.9,2014-11-21
LITB,6.96,5.87,2014-07-11
LITB,7.98,7.0,2014-03-21
LITB,10.9,8.47,2014-02-28
LITB,7.09,6.35,2013-12-13
LITB,10.8,7.0,2013-11-22
LITB,9.9,8.56,2013-11-01
LITB,19.15,9.87,2013-08-23
LITB,17.62,14.89,2013-06-21
PRI,85.35,76.55,2017-05-12
RBC,64.0,56.47,2016-05-13
RBC,77.42,65.77,2013-05-03
RBC,57.65,49.79,2011-09-23
RBC,68.14,60.63,2011-07-29
RBC,63.75,57.19,2010-06-25
RBC,32.31,28.2,2008-10-24
RBC,35.99,32.25,2008-10-10
RBC,41.01,36.8,2008-10-03
RBC,48.87,43.4,2008-09-26
RBC,21.0,18.0,2002-07-19
RBC,18.6,16.5,2001-03-23
RBC,17.5,15.3,2000-10-27
RBC,19.38,16.88,2000-02-25
HLF,35.45,31.01,2015-02-27
HLF,53.1,37.5,2014-11-07
HLF,66.85,52.57,2014-08-01
HLF,57.25,51.48,2014-04-11
HLF,58.03,49.54,2014-03-21
HLF,64.75,58.04,2014-03-14
HLF,71.53,60.06,2014-01-24
HLF,81.8,70.2,2014-01-17
HLF,43.44,35.07,2013-02-01
HLF,44.36,27.27,2012-12-21
HLF,70.45,46.94,2012-05-04
HLF,56.82,49.97,2011-08-19
HLF,106.83,52.04,2011-05-20
HLF,38.23,33.65,2009-10-30
HLF,19.46,13.64,2009-02-27
HLF,17.61,15.29,2008-11-21
HLF,20.5,17.56,2008-11-14
HLF,24.43,20.17,2008-11-07
HLF,29.55,21.41,2008-10-24
HLF,37.26,27.55,2008-10-10
HLF,48.48,40.08,2008-04-25
HLF,39.66,29.74,2007-01-05
HLF,35.13,30.74,2006-08-04
HLF,34.93,31.0,2006-02-24
TOL,33.1,29.79,2016-01-08
TOL,28.26,25.24,2012-06-01
TOL,20.2,17.8,2011-08-05
TOL,18.45,16.08,2009-02-20
TOL,17.19,14.99,2008-11-21
TOL,19.89,17.42,2008-11-14
TOL,23.09,19.43,2008-11-07
TOL,20.15,17.91,2008-10-24
TOL,26.04,21.9,2008-10-03
TOL,24.87,21.07,2008-05-23
TOL,23.67,21.11,2008-02-08
TOL,20.0,17.17,2008-01-04
TOL,21.12,18.98,2007-11-23
TOL,25.3,22.55,2007-07-27
TOL,27.15,24.42,2006-08-11
TOL,39.01,34.18,2005-11-11
TOL,44.63,39.91,2005-10-07
TOL,25.8,23.0,2002-09-20
TOL,25.85,22.7,2002-07-19
TOL,29.5,26.01,2002-07-12
TOL,31.25,27.0,2001-09-21
TOL,37.55,33.45,2001-09-07
TOL,43.05,38.25,2001-07-27
TOL,39.0,33.06,2001-04-06
ADS,265.1,236.54,2017-07-21
ADS,248.58,199.79,2016-01-29
ADS,99.56,88.17,2011-08-05
ADS,63.6,55.7,2010-07-02
ADS,71.63,63.9,2010-06-25
ADS,28.88,23.78,2009-03-06
ADS,34.93,29.6,2009-02-20
ADS,41.45,35.97,2009-02-13
ADS,44.39,38.4,2008-11-21
ADS,51.8,45.13,2008-11-14
ADS,59.48,44.4,2008-10-10
ADS,22.3,18.81,2002-07-12
ADS,25.2,22.45,2002-07-05
ADS,24.5,21.45,2002-05-10
ADS,16.05,14.4,2001-10-05
ADS,14.5,12.0,2001-09-21
RJF,56.56,50.83,2016-01-08
RJF,32.22,28.62,2011-08-05
RJF,18.08,15.48,2009-05-15
RJF,18.17,16.28,2009-04-17
RJF,13.93,11.48,2009-03-06
RJF,16.11,13.96,2009-02-27
RJF,18.59,15.91,2009-02-20
RJF,16.83,14.3,2008-11-21
RJF,19.69,17.14,2008-11-14
RJF,23.29,19.62,2008-11-07
RJF,24.79,18.0,2008-10-24
RJF,27.17,21.24,2008-10-10
RJF,34.91,30.45,2008-09-26
RJF,29.26,25.95,2008-02-08
RJF,44.41,29.0,2006-03-24
RJF,35.63,24.76,2004-03-26
RJF,32.0,26.49,2003-01-17
RJF,19.19,16.94,2000-04-14
PANW,153.0,115.55,2017-03-03
PANW,141.37,126.66,2016-12-02
PANW,162.64,141.51,2016-11-25
PANW,151.65,136.14,2016-05-06
PANW,147.88,127.51,2016-02-05
PANW,70.65,63.06,2014-04-04
TRK,23.09,19.51,2017-10-27
TRK,25.15,22.46,2015-05-01
TRK,16.74,14.79,2010-03-12
TRK,17.87,15.51,2009-05-15
TRK,13.32,11.28,2008-11-21
TRK,15.56,13.45,2008-11-14
TRK,14.13,12.36,2008-10-24
TRK,15.83,14.03,2008-10-17
TRK,18.08,15.1,2008-10-10
TRK,23.03,20.72,2008-06-27
TRK,28.6,24.28,2008-03-14
TRK,39.19,34.2,2005-12-09
TRK,23.0,19.77,2001-09-21
TRK,28.7,21.9,2001-05-11
TRK,26.06,22.94,2001-01-26
TRK,20.0,17.38,2000-11-10
TRK,20.38,18.12,2000-10-13
TRK,23.94,21.38,2000-04-14
CEA,26.44,23.29,2015-09-04
CEA,35.61,28.59,2015-08-21
CEA,42.18,36.12,2015-08-14
CEA,45.76,40.46,2015-07-31
CEA,20.69,18.6,2011-12-09
CEA,25.11,21.5,2011-08-05
CEA,20.76,18.53,2011-03-18
CEA,28.81,25.34,2010-12-10
CEA,57.97,28.83,2010-08-13
CEA,45.45,39.79,2010-05-21
CEA,55.32,47.65,2010-05-07
CEA,36.45,32.68,2010-01-29
CEA,37.58,32.39,2009-12-18
CEA,13.31,11.55,2008-11-14
CEA,14.19,12.68,2008-11-07
CEA,16.08,10.71,2008-10-24
CEA,16.7,14.0,2008-10-10
CEA,22.41,19.8,2008-09-05
CEA,25.59,23.01,2008-08-15
CEA,32.98,28.44,2008-08-08
CEA,44.92,39.2,2008-06-06
CEA,49.86,43.22,2008-05-09
CEA,43.69,37.94,2008-04-18
CEA,49.5,43.84,2008-04-11
CEA,62.68,52.7,2008-03-07
CEA,88.49,76.71,2008-01-18
CEA,95.77,85.88,2008-01-04
CEA,97.95,85.24,2007-12-14
CEA,101.26,85.0,2007-11-09
CEA,120.0,101.92,2007-09-28
CEA,34.27,29.3,2007-03-02
CEA,34.19,28.89,2007-01-26
CEA,11.2,9.97,2003-04-25
CEA,15.22,13.15,2002-08-30
CEA,12.2,8.75,2001-09-21
CEA,12.8,11.52,2001-08-10
CEA,14.63,12.38,2000-10-13
CEA,18.38,16.13,2000-08-25
CEA,20.0,17.5,2000-07-28
CEA,11.94,10.13,2000-05-26
CEA,10.44,9.125,2000-02-11
FUN,29.25,26.11,2012-05-18
FUN,19.34,17.27,2011-08-19
FUN,20.13,17.3,2011-08-05
FUN,9.93,6.85,2009-11-06
FUN,11.1,9.73,2009-09-04
FUN,12.25,10.94,2009-05-22
FUN,7.55,6.0,2009-03-06
FUN,9.29,8.2,2009-02-20
FUN,12.5,10.73,2009-01-30
FUN,13.65,11.91,2009-01-23
FUN,14.48,12.01,2008-11-21
FUN,17.49,13.6,2008-11-14
FUN,18.27,13.89,2008-10-10
FUN,22.35,19.09,2001-08-03
VG,6.97,6.19,2017-02-17
VG,6.92,6.22,2016-11-04
VG,4.67,4.09,2016-05-06
VG,5.29,4.74,2016-03-11
VG,6.29,5.62,2015-12-11
VG,1.84,1.65,2012-07-27
VG,3.14,2.45,2012-02-17
VG,2.6,2.2,2011-11-25
VG,3.42,2.78,2011-11-04
VG,3.27,2.84,2011-08-19
VG,4.07,3.09,2011-08-05
VG,4.79,4.27,2011-06-10
VG,2.33,2.02,2010-08-13
VG,2.53,2.17,2010-07-02
VG,1.34,1.16,2009-11-20
VG,1.6,1.28,2009-11-06
VG,0.4,0.35,2009-07-10
VG,0.45,0.34,2009-06-26
VG,0.48,0.42,2009-06-12
VG,0.49,0.43,2009-05-22
VG,0.54,0.47,2009-05-15
VG,0.4382,0.37,2009-02-20
VG,0.57,0.41,2009-02-13
VG,0.6,0.53,2009-01-23
VG,1.095,0.62,2008-12-19
VG,0.95,0.61,2008-10-10
VG,1.11,0.95,2008-10-03
VG,1.26,1.08,2008-09-26
VG,1.55,1.39,2008-08-01
VG,2.07,1.85,2008-02-29
VG,1.88,1.54,2007-10-19
VG,2.02,1.03,2007-09-28
VG,2.51,2.14,2007-08-17
VG,2.59,2.04,2007-08-03
VG,3.53,3.12,2007-05-18
VG,3.4,2.99,2007-04-20
VG,4.04,3.0,2007-03-23
VG,5.2,4.17,2007-03-09
VG,6.01,5.38,2007-02-02
VG,7.31,6.56,2006-11-03
VG,8.94,7.86,2006-09-08
VG,7.82,6.76,2006-07-14
VG,8.59,7.67,2006-07-07
VG,11.81,9.6,2006-06-16
LYG,4.13,3.33,2016-06-24
LYG,1.85,1.61,2012-05-18
LYG,1.81,1.58,2011-11-18
LYG,2.14,1.83,2011-11-04
LYG,2.14,1.84,2011-08-19
LYG,2.77,2.21,2011-08-05
LYG,3.93,3.45,2011-05-06
LYG,4.1,3.2,2010-05-07
LYG,3.79,3.4,2010-01-22
LYG,5.53,4.62,2009-06-26
LYG,2.94,2.35,2009-03-06
LYG,6.23,3.8,2009-02-13
LYG,8.37,6.2,2009-01-16
LYG,9.43,7.85,2008-12-12
LYG,8.85,7.7,2008-11-21
LYG,12.5,9.55,2008-11-14
LYG,11.61,10.0,2008-10-24
LYG,11.82,10.5,2008-10-17
LYG,18.99,12.5,2008-10-10
LYG,22.93,20.42,2003-03-07
LYG,25.35,22.4,2003-02-28
GNRC,35.04,27.89,2015-08-07
GNRC,46.18,40.0,2015-05-01
GNRC,45.47,40.86,2014-11-07
GNRC,18.34,15.57,2011-09-23
GNRC,18.72,16.52,2011-08-19
GNRC,20.93,18.56,2011-05-06
GNRC,14.57,12.76,2010-08-13
GNRC,13.56,11.82,2010-05-21
GNRC,15.09,13.52,2010-05-07
PHX,26.9,24.0,2016-12-16
PHX,14.77,13.18,2016-01-15
PHX,18.7,15.39,2015-08-21
PHX,24.95,21.42,2015-02-20
PHX,20.88,17.64,2014-11-28
PHX,23.38,18.49,2014-10-17
PHX,54.73,23.79,2014-10-10
PHX,32.69,29.18,2013-11-15
PHX,33.14,29.0,2011-11-25
PHX,27.53,24.76,2010-08-13
PHX,25.06,22.09,2010-05-07
PHX,25.88,23.05,2010-03-26
PHX,23.4,20.91,2010-02-05
PHX,24.91,22.03,2009-09-04
PHX,23.37,20.5,2009-06-26
PHX,16.0,13.84,2009-03-06
PHX,18.95,16.57,2009-02-20
PHX,21.69,19.3,2009-01-09
PHX,22.1,17.9,2008-12-26
PHX,19.5,16.0,2008-11-21
PHX,23.5,19.87,2008-11-07
PHX,19.13,16.25,2008-10-24
PHX,21.0,16.03,2008-10-10
PHX,31.65,22.24,2008-10-03
PHX,37.95,30.4,2008-09-05
PHX,38.18,33.8,2008-07-18
PHX,39.0,33.5,2008-06-27
PHX,41.0,19.51,2006-01-13
PHX,37.35,33.6,2005-10-14
PHX,42.81,37.1,2005-10-07
PHX,43.01,38.0,2005-09-09
PHX,25.3,21.8,2004-12-03
PHX,18.8,14.6,2004-04-30
PHX,34.85,19.2,2004-04-16
PHX,23.9,21.25,2003-06-27
PHX,15.62,14.0,2000-09-29
SXC,10.64,9.17,2017-07-28
SXC,9.19,8.06,2017-05-05
SXC,9.63,8.3,2017-03-10
SXC,6.67,5.46,2016-05-13
SXC,2.96,2.54,2016-01-15
SXC,3.43,2.96,2016-01-08
SXC,4.87,3.92,2015-11-13
SXC,9.6,5.8,2015-10-16
SXC,10.47,8.15,2015-09-25
SXC,11.13,10.0,2015-09-11
SXC,17.09,15.1,2015-01-30
SXC,10.87,9.76,2011-10-07
SXC,13.68,11.76,2011-09-23
SXC,17.73,14.87,2011-08-05
TRC,23.8,21.16,2015-11-13
TRC,28.79,25.54,2010-05-21
TRC,28.26,25.25,2008-12-26
TRC,30.72,26.5,2008-10-24
TRC,32.97,29.19,2008-10-10
TRC,29.1,26.15,2003-03-28
TRC,32.5,29.23,2002-07-05
TRC,24.7,20.1,2001-09-21
TRC,28.13,24.56,2000-09-22
TRC,26.56,23.5,2000-01-21
HOME,15.15,13.6,2016-10-07
HOME,15.22,12.06,2016-09-09
HOME,47.63,15.31,2016-08-05
HOME,44.01,1.318,2015-12-31
HOME,48.57,1.644,2015-10-23
HOME,50.69,2.256,2015-05-01
HOME,53.42,2.706,2015-01-02
HOME,53.51,2.456,2014-12-05
HOME,34.58,2.116,2014-07-11
HOME,10.49,9.15,2012-05-04
HOME,12.25,10.57,2011-05-06
HOME,11.43,10.06,2009-07-02
HOME,8.75,7.37,2009-02-27
HOME,10.3,9.05,2009-01-16
HOME,11.67,10.25,2008-11-07
HOME,11.4,10.1,2007-12-21
HOME,15.33,13.66,2006-06-30
HOME,16.27,12.9601,2004-12-10
MCY,26.33,23.53,2009-03-06
MCY,38.0,32.43,2009-02-13
MCY,44.64,39.64,2008-11-21
MCY,49.98,43.86,2008-11-07
MCY,53.15,45.1,2008-10-10
MCY,59.15,52.6,2008-09-26
MCY,37.19,32.94,2001-01-12
MCY,43.81,37.06,2001-01-05
IPI,4.4,3.88,2017-10-06
IPI,1.65,1.47,2017-03-17
IPI,1.91,1.65,2017-03-10
IPI,2.18,1.9,2017-03-03
IPI,2.14,1.81,2017-01-20
IPI,2.68,2.41,2016-12-16
IPI,1.24,1.06,2016-09-23
IPI,1.5,1.3,2016-07-22
IPI,1.66,1.44,2016-07-01
IPI,1.28,1.02,2016-05-06
IPI,1.16,0.9216,2016-04-08
IPI,1.55,1.27,2016-03-04
IPI,2.51,2.08,2016-02-12
IPI,2.21,1.86,2016-01-22
IPI,2.4,2.15,2016-01-15
IPI,2.91,2.4,2016-01-08
IPI,3.51,2.95,2015-12-31
IPI,5.71,3.86,2015-10-30
IPI,6.7,5.95,2015-09-25
IPI,10.91,9.0,2015-07-24
IPI,19.03,12.12,2013-08-02
IPI,23.27,20.68,2013-02-15
IPI,24.97,21.99,2012-05-04
IPI,29.42,26.24,2011-11-04
IPI,28.28,24.87,2011-09-30
IPI,33.24,28.05,2011-09-23
IPI,33.85,28.51,2011-08-05
IPI,34.47,30.96,2011-05-06
IPI,38.5,34.08,2011-03-11
IPI,28.32,24.49,2010-01-29
IPI,33.81,30.0,2010-01-15
IPI,30.65,27.54,2009-12-18
IPI,27.28,23.48,2009-07-10
IPI,31.73,27.05,2009-06-19
IPI,21.56,14.49,2009-03-06
IPI,18.5,15.66,2008-12-05
IPI,18.79,15.98,2008-11-21
IPI,19.1,16.57,2008-10-24
IPI,23.43,18.02,2008-10-17
IPI,28.13,23.75,2008-10-03
IPI,35.37,29.54,2008-09-26
IPI,45.67,38.79,2008-09-05
IPI,51.67,44.07,2008-08-08
IPI,63.42,55.94,2008-07-03
IPI,51.47,44.76,2008-05-02
RNG,22.95,20.55,2016-12-02
RNG,19.0,15.92,2016-03-11
RNG,18.21,16.31,2016-02-12
RNG,21.6,19.15,2016-02-05
RNG,12.69,10.7,2014-10-10
RNG,15.58,13.43,2014-05-09
RNG,16.42,14.59,2014-04-25
RNG,21.49,17.91,2014-03-28
USDP,11.2,9.25,2017-09-08
USDP,13.15,11.5,2017-06-09
USDP,14.35,12.8,2017-02-24
USDP,13.25,11.775,2016-11-04
USDP,7.55,6.36,2016-02-12
USDP,6.675,5.6499,2016-01-15
USDP,7.4,6.04,2015-12-18
USDP,9.15,7.56,2015-12-11
USDP,10.93,9.42,2015-09-11
USDP,10.7,9.47,2015-08-07
USDP,14.93,12.66,2014-12-05
OSB,26.56,23.38,2016-10-28
RYB,26.59,16.45,2017-11-24
RYB,27.49,24.02,2017-10-27
WD,53.75,48.27,2017-11-10
WD,23.85,21.44,2016-02-05
WD,27.89,23.64,2016-01-15
WD,15.88,12.96,2013-10-04
WD,18.49,14.51,2013-08-09
EDI,24.22,20.99,2013-06-21
WNC,22.31,19.71,2017-11-03
WNC,22.65,19.03,2017-07-28
WNC,13.38,11.1,2016-10-28
WNC,11.9,10.66,2015-12-11
WNC,12.44,10.3,2014-10-31
WNC,13.31,11.31,2014-10-10
WNC,13.69,12.23,2014-02-07
WNC,7.22,6.48,2012-10-12
WNC,7.27,6.5,2012-06-01
WNC,8.82,7.86,2012-05-04
WNC,6.82,6.13,2011-11-25
WNC,5.6,4.59,2011-09-23
WNC,5.69,4.66,2011-08-19
WNC,7.68,5.48,2011-08-05
WNC,8.54,7.51,2011-07-29
WNC,8.1,6.77,2010-08-13
WNC,8.61,6.47,2010-07-02
WNC,10.23,7.36,2010-05-21
WNC,9.81,8.51,2010-05-07
WNC,3.68,3.03,2010-01-22
WNC,1.8,1.58,2009-11-13
WNC,2.61,1.85,2009-11-06
WNC,2.54,1.96,2009-10-30
WNC,2.47,2.22,2009-09-04
WNC,1.84,1.65,2009-08-14
WNC,0.71,0.55,2009-07-10
WNC,0.91,0.7,2009-06-26
WNC,1.31,0.89,2009-06-19
WNC,1.49,1.31,2009-06-12
WNC,1.43,1.25,2009-05-29
WNC,2.2,1.45,2009-05-15
WNC,0.91,0.66,2009-03-13
WNC,2.0,0.95,2009-03-06
WNC,2.69,2.05,2009-02-27
WNC,3.19,2.67,2009-02-20
WNC,4.12,3.38,2009-02-13
WNC,3.56,2.85,2009-01-23
WNC,4.56,3.63,2009-01-16
WNC,4.75,3.74,2008-12-12
WNC,5.47,4.69,2008-11-14
WNC,6.02,5.26,2008-11-07
WNC,6.33,5.03,2008-10-24
