,Ticker,Opening Price,Closing Price,Date,Name
5569,SDR,1.78,1.43,2015-12-18,SandRidge Mississippian Trust II
5570,SDR,2.24,1.8,2015-12-11,SandRidge Mississippian Trust II
5571,SDR,2.66,2.27,2015-12-04,SandRidge Mississippian Trust II
5572,SDR,3.1,2.3,2015-11-13,SandRidge Mississippian Trust II
5573,SDR,3.02,2.59,2015-09-11,SandRidge Mississippian Trust II
5574,SDR,3.04,2.52,2015-08-21,SandRidge Mississippian Trust II
5575,SDR,3.44,3.08,2015-08-14,SandRidge Mississippian Trust II
5576,SDR,5.18,4.66,2015-02-13,SandRidge Mississippian Trust II
5577,SDR,5.89,5.03,2014-11-14,SandRidge Mississippian Trust II
5578,SDR,6.01,5.02,2014-10-10,SandRidge Mississippian Trust II
5579,SDR,8.05,7.02,2014-08-15,SandRidge Mississippian Trust II
5580,SDR,8.48,7.35,2014-05-16,SandRidge Mississippian Trust II
5581,SDR,11.24,9.98,2013-11-15,SandRidge Mississippian Trust II
5582,SDR,14.96,12.18,2013-10-25,SandRidge Mississippian Trust II
5583,SDR,18.4,16.18,2013-02-01,SandRidge Mississippian Trust II
5584,SDR,19.94,17.7,2012-11-09,SandRidge Mississippian Trust II
5585,SDR,22.15,19.34,2012-05-18,SandRidge Mississippian Trust II
5586,CUZ,10.38,7.57,2016-10-07,Cousins Properties Incorporated
5587,CUZ,8.6,7.12,2011-08-05,Cousins Properties Incorporated
5588,CUZ,7.18,6.26,2010-07-02,Cousins Properties Incorporated
5589,CUZ,8.3,7.45,2010-05-21,Cousins Properties Incorporated
5590,CUZ,9.0,7.67,2009-08-21,Cousins Properties Incorporated
5591,CUZ,10.59,9.26,2009-08-14,Cousins Properties Incorporated
5592,CUZ,10.35,9.13,2009-06-19,Cousins Properties Incorporated
5593,CUZ,8.5,7.46,2009-05-15,Cousins Properties Incorporated
5594,CUZ,7.36,6.33,2009-03-20,Cousins Properties Incorporated
5595,CUZ,7.01,6.25,2009-03-06,Cousins Properties Incorporated
5596,CUZ,8.44,7.11,2009-02-27,Cousins Properties Incorporated
5597,CUZ,14.27,11.01,2008-11-14,Cousins Properties Incorporated
5598,CUZ,18.82,13.87,2008-10-24,Cousins Properties Incorporated
5599,CUZ,23.59,18.68,2008-10-17,Cousins Properties Incorporated
5600,CUZ,24.57,21.64,2008-10-03,Cousins Properties Incorporated
5601,CUZ,27.27,24.26,2008-02-08,Cousins Properties Incorporated
5602,CUZ,29.14,25.57,2007-07-27,Cousins Properties Incorporated
5603,CUZ,39.3,31.64,2004-11-19,Cousins Properties Incorporated
5604,CUZ,32.73,29.12,2004-04-08,Cousins Properties Incorporated
5605,CUZ,43.0,27.19,2000-10-06,Cousins Properties Incorporated
5606,MAV,10.45,8.89,2009-02-20,Pioneer Municipal High Income Advantage Trust
5607,MAV,9.64,7.77,2008-11-21,Pioneer Municipal High Income Advantage Trust
5608,MAV,10.84,9.75,2008-11-14,Pioneer Municipal High Income Advantage Trust
5609,MAV,10.68,7.85,2008-10-10,Pioneer Municipal High Income Advantage Trust
5610,USM,39.37,35.1,2017-09-08,United States Cellular Corporation
5611,USM,42.52,37.52,2016-05-06,United States Cellular Corporation
5612,USM,41.51,36.09,2014-02-28,United States Cellular Corporation
5613,USM,40.0,33.48,2013-06-07,United States Cellular Corporation
5614,USM,44.63,39.7,2011-08-05,United States Cellular Corporation
5615,USM,42.03,34.4,2009-02-27,United States Cellular Corporation
5616,USM,36.13,32.47,2008-11-14,United States Cellular Corporation
5617,USM,33.6,29.79,2008-10-24,United States Cellular Corporation
5618,USM,41.57,28.6,2008-10-10,United States Cellular Corporation
5619,USM,47.11,42.1,2008-10-03,United States Cellular Corporation
5620,USM,81.4,72.94,2008-01-18,United States Cellular Corporation
5621,USM,27.05,23.5,2002-07-26,United States Cellular Corporation
5622,USM,30.14,27.09,2002-06-14,United States Cellular Corporation
5623,USM,36.3,30.24,2002-06-07,United States Cellular Corporation
5624,USM,70.25,60.06,2000-04-14,United States Cellular Corporation
5625,USM,103.5,71.88,2000-01-28,United States Cellular Corporation
5626,WYN,34.94,28.86,2011-08-05,Wyndham Worldwide Corp
5627,WYN,24.75,22.16,2010-06-25,Wyndham Worldwide Corp
5628,WYN,27.04,23.05,2010-05-07,Wyndham Worldwide Corp
5629,WYN,12.61,10.54,2009-05-15,Wyndham Worldwide Corp
5630,WYN,3.58,2.92,2009-03-06,Wyndham Worldwide Corp
5631,WYN,4.5,3.59,2009-02-20,Wyndham Worldwide Corp
5632,WYN,6.24,4.18,2009-02-13,Wyndham Worldwide Corp
5633,WYN,5.54,3.02,2008-11-21,Wyndham Worldwide Corp
5634,WYN,7.15,5.63,2008-11-14,Wyndham Worldwide Corp
5635,WYN,8.02,7.09,2008-11-07,Wyndham Worldwide Corp
5636,WYN,8.66,5.63,2008-10-24,Wyndham Worldwide Corp
5637,WYN,10.25,8.6,2008-10-17,Wyndham Worldwide Corp
5638,WYN,12.33,9.9,2008-10-10,Wyndham Worldwide Corp
5639,WYN,15.05,12.7,2008-10-03,Wyndham Worldwide Corp
5640,WYN,17.78,15.75,2008-07-11,Wyndham Worldwide Corp
5641,WYN,23.72,21.27,2008-05-23,Wyndham Worldwide Corp
5642,WYN,29.95,25.2,2007-12-14,Wyndham Worldwide Corp
5643,WYN,33.0,28.24,2006-08-04,Wyndham Worldwide Corp
5644,MCN,9.38,8.44,2010-05-07,Madison Covered Call & Equity Strategy Fund
5645,MCN,5.78,5.0,2008-11-21,Madison Covered Call & Equity Strategy Fund
5646,MCN,6.76,5.95,2008-11-14,Madison Covered Call & Equity Strategy Fund
5647,MCN,7.83,5.72,2008-10-10,Madison Covered Call & Equity Strategy Fund
5648,WWE,16.41,14.65,2016-02-12,"World Wrestling Entertainment, Inc."
5649,WWE,20.84,17.83,2015-10-30,"World Wrestling Entertainment, Inc."
5650,WWE,16.78,13.73,2015-04-02,"World Wrestling Entertainment, Inc."
5651,WWE,17.35,11.27,2014-05-16,"World Wrestling Entertainment, Inc."
5652,WWE,27.0,20.29,2014-04-11,"World Wrestling Entertainment, Inc."
5653,WWE,31.0,27.52,2014-03-28,"World Wrestling Entertainment, Inc."
5654,WWE,18.34,16.41,2010-05-07,"World Wrestling Entertainment, Inc."
5655,WWE,12.4,9.59,2008-11-21,"World Wrestling Entertainment, Inc."
5656,WWE,14.85,13.35,2008-10-10,"World Wrestling Entertainment, Inc."
5657,WWE,17.91,16.09,2008-05-09,"World Wrestling Entertainment, Inc."
5658,WWE,10.8,9.5,2002-07-19,"World Wrestling Entertainment, Inc."
5659,WWE,13.0,10.97,2002-07-12,"World Wrestling Entertainment, Inc."
5660,WWE,14.58,13.03,2002-07-05,"World Wrestling Entertainment, Inc."
5661,WWE,12.97,11.24,2001-08-03,"World Wrestling Entertainment, Inc."
5662,WWE,13.4,11.91,2001-03-09,"World Wrestling Entertainment, Inc."
5663,WWE,19.4,16.96,2001-02-09,"World Wrestling Entertainment, Inc."
5664,WWE,19.5,15.19,2000-09-29,"World Wrestling Entertainment, Inc."
5665,WWE,21.88,19.5,2000-09-22,"World Wrestling Entertainment, Inc."
5666,WWE,21.0,18.75,2000-08-11,"World Wrestling Entertainment, Inc."
5667,WWE,15.88,13.31,2000-04-14,"World Wrestling Entertainment, Inc."
5668,WWE,18.0,15.88,2000-04-07,"World Wrestling Entertainment, Inc."
5669,WWE,12.12,10.31,2000-02-11,"World Wrestling Entertainment, Inc."
5670,WWE,15.66,11.5,2000-02-04,"World Wrestling Entertainment, Inc."
5671,CMP,69.75,60.1,2017-09-22,"Compass Minerals International, Inc."
5672,CMP,89.01,74.51,2013-08-02,"Compass Minerals International, Inc."
5673,CMP,60.99,51.36,2009-01-16,"Compass Minerals International, Inc."
5674,CMP,54.64,48.89,2008-12-05,"Compass Minerals International, Inc."
5675,CMP,60.24,52.06,2008-11-14,"Compass Minerals International, Inc."
5676,CMP,46.7,40.91,2008-10-24,"Compass Minerals International, Inc."
5677,CMP,54.49,45.93,2008-10-03,"Compass Minerals International, Inc."
5678,CMP,63.02,54.69,2008-09-26,"Compass Minerals International, Inc."
5679,CMP,70.0,58.33,2008-09-05,"Compass Minerals International, Inc."
5680,CMP,75.25,63.05,2008-08-08,"Compass Minerals International, Inc."
5681,CMP,81.78,71.19,2008-07-03,"Compass Minerals International, Inc."
5682,CMP,42.02,37.11,2008-01-18,"Compass Minerals International, Inc."
5683,CMP,24.7,22.13,2006-02-10,"Compass Minerals International, Inc."
5684,CDR,5.98,5.32,2018-01-12,"Cedar Realty Trust, Inc."
5685,CDR,6.4,5.75,2013-05-31,"Cedar Realty Trust, Inc."
5686,CDR,3.88,3.39,2011-11-11,"Cedar Realty Trust, Inc."
5687,CDR,3.59,3.17,2011-09-23,"Cedar Realty Trust, Inc."
5688,CDR,5.01,3.97,2011-08-05,"Cedar Realty Trust, Inc."
5689,CDR,6.14,5.5,2010-08-13,"Cedar Realty Trust, Inc."
5690,CDR,7.53,6.52,2010-05-21,"Cedar Realty Trust, Inc."
5691,CDR,8.05,6.75,2010-05-07,"Cedar Realty Trust, Inc."
5692,CDR,6.82,6.13,2009-10-16,"Cedar Realty Trust, Inc."
5693,CDR,6.4,5.57,2009-09-04,"Cedar Realty Trust, Inc."
5694,CDR,4.25,3.56,2009-05-15,"Cedar Realty Trust, Inc."
5695,CDR,2.8,1.98,2009-03-20,"Cedar Realty Trust, Inc."
5696,CDR,3.29,2.73,2009-03-13,"Cedar Realty Trust, Inc."
5697,CDR,4.68,3.32,2009-03-06,"Cedar Realty Trust, Inc."
5698,CDR,6.35,5.17,2009-02-20,"Cedar Realty Trust, Inc."
5699,CDR,6.6,4.22,2008-11-21,"Cedar Realty Trust, Inc."
5700,CDR,8.9,6.62,2008-11-14,"Cedar Realty Trust, Inc."
5701,CDR,9.48,8.13,2008-10-24,"Cedar Realty Trust, Inc."
5702,CDR,11.73,9.52,2008-10-10,"Cedar Realty Trust, Inc."
5703,CDR,14.14,12.49,2007-07-27,"Cedar Realty Trust, Inc."
5704,CDR,15.0,11.5,2003-10-24,"Cedar Realty Trust, Inc."
5705,CDR,3.57,2.81,2003-10-17,"Cedar Realty Trust, Inc."
5706,CDR,3.79,2.77,2003-07-25,"Cedar Realty Trust, Inc."
5707,CDR,7.1,3.79,2003-07-18,"Cedar Realty Trust, Inc."
5708,CDR,5.7,4.85,2003-05-30,"Cedar Realty Trust, Inc."
5709,CDR,5.25,4.5,2003-04-04,"Cedar Realty Trust, Inc."
5710,CDR,5.0,4.5,2003-03-21,"Cedar Realty Trust, Inc."
5711,CDR,3.74,3.2,2002-10-25,"Cedar Realty Trust, Inc."
5712,CDR,4.23,2.61,2002-10-11,"Cedar Realty Trust, Inc."
5713,CDR,5.75,3.77,2002-08-16,"Cedar Realty Trust, Inc."
5714,CDR,8.8,5.4,2002-06-07,"Cedar Realty Trust, Inc."
5715,CDR,6.0,5.03,2002-04-26,"Cedar Realty Trust, Inc."
5716,CDR,4.5,4.0,2001-10-26,"Cedar Realty Trust, Inc."
5717,CDR,5.15,3.85,2001-10-12,"Cedar Realty Trust, Inc."
5718,CDR,6.3,5.45,2001-10-05,"Cedar Realty Trust, Inc."
5719,CDR,4.0,3.38,2001-08-31,"Cedar Realty Trust, Inc."
5720,CDR,3.45,3.1,2001-05-25,"Cedar Realty Trust, Inc."
5721,CDR,2.875,2.31,2001-04-06,"Cedar Realty Trust, Inc."
5722,CDR,3.0,2.37,2001-03-16,"Cedar Realty Trust, Inc."
5723,CDR,3.69,3.0,2001-03-02,"Cedar Realty Trust, Inc."
5724,CDR,3.25,2.69,2000-12-22,"Cedar Realty Trust, Inc."
5725,CDR,3.69,3.25,2000-12-08,"Cedar Realty Trust, Inc."
5726,CDR,5.62,5.0,2000-09-29,"Cedar Realty Trust, Inc."
5727,CDR,6.0,4.0,2000-04-14,"Cedar Realty Trust, Inc."
5728,CDR,6.56,5.56,2000-02-11,"Cedar Realty Trust, Inc."
5729,GBX,36.95,30.7,2016-10-28,"Greenbrier Companies, Inc. (The)"
5730,GBX,27.0,23.05,2016-02-19,"Greenbrier Companies, Inc. (The)"
5731,GBX,31.8,24.56,2016-01-08,"Greenbrier Companies, Inc. (The)"
5732,GBX,36.75,31.95,2015-11-13,"Greenbrier Companies, Inc. (The)"
5733,GBX,36.82,32.5,2015-09-25,"Greenbrier Companies, Inc. (The)"
5734,GBX,46.0,38.51,2015-08-21,"Greenbrier Companies, Inc. (The)"
5735,GBX,53.67,48.01,2015-06-26,"Greenbrier Companies, Inc. (The)"
5736,GBX,59.46,53.48,2015-06-19,"Greenbrier Companies, Inc. (The)"
5737,GBX,66.07,55.48,2014-11-28,"Greenbrier Companies, Inc. (The)"
5738,GBX,64.9,54.08,2014-10-10,"Greenbrier Companies, Inc. (The)"
5739,GBX,74.69,65.0,2014-10-03,"Greenbrier Companies, Inc. (The)"
5740,GBX,24.57,21.49,2013-07-05,"Greenbrier Companies, Inc. (The)"
5741,GBX,18.84,16.14,2012-12-21,"Greenbrier Companies, Inc. (The)"
5742,GBX,17.33,13.89,2012-11-02,"Greenbrier Companies, Inc. (The)"
5743,GBX,14.96,13.37,2012-05-18,"Greenbrier Companies, Inc. (The)"
5744,GBX,17.98,16.02,2012-05-04,"Greenbrier Companies, Inc. (The)"
5745,GBX,20.64,17.82,2012-04-13,"Greenbrier Companies, Inc. (The)"
5746,GBX,25.95,23.3,2012-01-20,"Greenbrier Companies, Inc. (The)"
5747,GBX,23.58,20.74,2011-11-18,"Greenbrier Companies, Inc. (The)"
5748,GBX,14.72,12.48,2011-09-23,"Greenbrier Companies, Inc. (The)"
5749,GBX,15.63,12.96,2011-08-19,"Greenbrier Companies, Inc. (The)"
5750,GBX,20.5,15.65,2011-08-05,"Greenbrier Companies, Inc. (The)"
5751,GBX,13.03,10.22,2010-08-13,"Greenbrier Companies, Inc. (The)"
5752,GBX,12.7,10.29,2010-07-02,"Greenbrier Companies, Inc. (The)"
5753,GBX,14.05,12.51,2010-06-04,"Greenbrier Companies, Inc. (The)"
5754,GBX,15.07,13.16,2010-05-21,"Greenbrier Companies, Inc. (The)"
5755,GBX,15.46,12.55,2010-05-07,"Greenbrier Companies, Inc. (The)"
5756,GBX,11.48,10.3,2009-12-18,"Greenbrier Companies, Inc. (The)"
5757,GBX,9.94,8.88,2009-10-30,"Greenbrier Companies, Inc. (The)"
5758,GBX,12.0,10.56,2009-10-02,"Greenbrier Companies, Inc. (The)"
5759,GBX,7.11,6.08,2009-07-10,"Greenbrier Companies, Inc. (The)"
5760,GBX,7.47,6.72,2009-06-19,"Greenbrier Companies, Inc. (The)"
5761,GBX,8.12,6.81,2009-05-15,"Greenbrier Companies, Inc. (The)"
5762,GBX,3.7,1.93,2009-03-06,"Greenbrier Companies, Inc. (The)"
5763,GBX,4.58,3.76,2009-02-27,"Greenbrier Companies, Inc. (The)"
5764,GBX,5.53,4.49,2009-02-20,"Greenbrier Companies, Inc. (The)"
5765,GBX,6.1,5.47,2009-02-13,"Greenbrier Companies, Inc. (The)"
5766,GBX,6.71,6.01,2009-01-16,"Greenbrier Companies, Inc. (The)"
5767,GBX,7.27,5.64,2008-12-05,"Greenbrier Companies, Inc. (The)"
5768,GBX,6.47,5.32,2008-11-21,"Greenbrier Companies, Inc. (The)"
5769,GBX,8.54,6.43,2008-11-14,"Greenbrier Companies, Inc. (The)"
5770,GBX,10.12,8.35,2008-10-24,"Greenbrier Companies, Inc. (The)"
5771,GBX,13.91,10.0,2008-10-17,"Greenbrier Companies, Inc. (The)"
5772,GBX,16.92,13.45,2008-10-10,"Greenbrier Companies, Inc. (The)"
5773,GBX,19.5,17.37,2008-10-03,"Greenbrier Companies, Inc. (The)"
5774,GBX,24.96,21.89,2008-06-13,"Greenbrier Companies, Inc. (The)"
5775,GBX,26.8,23.24,2008-04-11,"Greenbrier Companies, Inc. (The)"
5776,GBX,30.42,25.72,2007-10-19,"Greenbrier Companies, Inc. (The)"
5777,GBX,26.7,22.2,2007-04-05,"Greenbrier Companies, Inc. (The)"
5778,GBX,31.5,27.53,2007-03-02,"Greenbrier Companies, Inc. (The)"
5779,GBX,35.48,28.36,2006-12-22,"Greenbrier Companies, Inc. (The)"
5780,GBX,26.94,24.05,2006-08-11,"Greenbrier Companies, Inc. (The)"
5781,GBX,33.85,29.92,2006-06-09,"Greenbrier Companies, Inc. (The)"
5782,GBX,40.7,34.91,2006-05-19,"Greenbrier Companies, Inc. (The)"
5783,GBX,45.65,40.7,2006-05-12,"Greenbrier Companies, Inc. (The)"
5784,GBX,30.9,27.74,2005-10-21,"Greenbrier Companies, Inc. (The)"
5785,GBX,35.45,31.3,2005-04-15,"Greenbrier Companies, Inc. (The)"
5786,GBX,31.65,28.45,2005-01-21,"Greenbrier Companies, Inc. (The)"
5787,GBX,12.9,11.28,2003-06-20,"Greenbrier Companies, Inc. (The)"
5788,GBX,5.3,4.6,2002-09-27,"Greenbrier Companies, Inc. (The)"
5789,EFT,8.25,7.15,2009-03-06,Eaton Vance Floating Rate Income Trust
5790,EFT,8.91,7.14,2008-11-21,Eaton Vance Floating Rate Income Trust
5791,EFT,11.27,8.85,2008-10-10,Eaton Vance Floating Rate Income Trust
5792,OMN,10.85,9.65,2017-12-08,OMNOVA Solutions Inc.
5793,OMN,8.35,7.5,2016-10-28,OMNOVA Solutions Inc.
5794,OMN,9.87,8.19,2016-09-23,OMNOVA Solutions Inc.
5795,OMN,5.47,4.89,2016-01-15,OMNOVA Solutions Inc.
5796,OMN,7.16,6.21,2015-12-11,OMNOVA Solutions Inc.
5797,OMN,6.08,5.36,2015-09-25,OMNOVA Solutions Inc.
5798,OMN,7.47,5.71,2014-09-26,OMNOVA Solutions Inc.
5799,OMN,9.76,8.73,2014-01-24,OMNOVA Solutions Inc.
5800,OMN,8.75,7.57,2012-09-28,OMNOVA Solutions Inc.
5801,OMN,3.9,3.18,2011-09-23,OMNOVA Solutions Inc.
5802,OMN,5.7,4.82,2011-08-19,OMNOVA Solutions Inc.
5803,OMN,6.88,5.91,2011-08-05,OMNOVA Solutions Inc.
5804,OMN,8.05,7.07,2011-07-01,OMNOVA Solutions Inc.
5805,OMN,8.51,7.52,2011-01-21,OMNOVA Solutions Inc.
5806,OMN,7.99,7.15,2010-06-04,OMNOVA Solutions Inc.
5807,OMN,6.46,5.66,2010-01-29,OMNOVA Solutions Inc.
5808,OMN,7.52,6.41,2009-10-30,OMNOVA Solutions Inc.
5809,OMN,0.93,0.71,2009-01-16,OMNOVA Solutions Inc.
5810,OMN,0.94,0.7699,2009-01-02,OMNOVA Solutions Inc.
5811,OMN,1.4,0.94,2008-12-26,OMNOVA Solutions Inc.
5812,OMN,1.61,1.4,2008-12-19,OMNOVA Solutions Inc.
5813,OMN,1.03,0.9,2008-11-21,OMNOVA Solutions Inc.
5814,OMN,1.25,0.9,2008-11-14,OMNOVA Solutions Inc.
5815,OMN,0.94,0.51,2008-10-24,OMNOVA Solutions Inc.
5816,OMN,1.8,0.71,2008-10-17,OMNOVA Solutions Inc.
5817,OMN,1.99,1.4,2008-10-10,OMNOVA Solutions Inc.
5818,OMN,2.47,2.17,2008-09-26,OMNOVA Solutions Inc.
5819,OMN,2.32,1.95,2008-09-19,OMNOVA Solutions Inc.
5820,OMN,2.65,2.37,2008-09-12,OMNOVA Solutions Inc.
5821,OMN,2.97,2.54,2008-07-03,OMNOVA Solutions Inc.
5822,OMN,3.46,2.94,2008-06-27,OMNOVA Solutions Inc.
5823,OMN,3.44,2.98,2008-04-11,OMNOVA Solutions Inc.
5824,OMN,3.98,3.44,2008-04-04,OMNOVA Solutions Inc.
5825,OMN,3.88,3.3,2008-03-20,OMNOVA Solutions Inc.
5826,OMN,5.23,4.54,2007-12-14,OMNOVA Solutions Inc.
5827,OMN,6.6,5.87,2007-03-02,OMNOVA Solutions Inc.
5828,OMN,5.4,4.29,2006-09-22,OMNOVA Solutions Inc.
5829,OMN,6.72,5.98,2006-02-10,OMNOVA Solutions Inc.
5830,OMN,5.5,4.87,2004-10-22,OMNOVA Solutions Inc.
5831,OMN,6.15,5.43,2004-08-06,OMNOVA Solutions Inc.
5832,OMN,5.66,4.85,2004-04-08,OMNOVA Solutions Inc.
5833,OMN,5.96,4.86,2004-02-13,OMNOVA Solutions Inc.
5834,OMN,4.8,4.03,2003-06-20,OMNOVA Solutions Inc.
5835,OMN,4.23,3.75,2003-05-16,OMNOVA Solutions Inc.
5836,OMN,3.78,3.12,2003-03-28,OMNOVA Solutions Inc.
5837,OMN,3.89,3.3,2003-01-24,OMNOVA Solutions Inc.
5838,OMN,4.64,3.88,2002-10-11,OMNOVA Solutions Inc.
5839,OMN,5.32,4.56,2002-09-27,OMNOVA Solutions Inc.
5840,OMN,6.72,4.2,2002-08-02,OMNOVA Solutions Inc.
5841,OMN,8.35,7.39,2002-06-21,OMNOVA Solutions Inc.
5842,OMN,6.3,5.56,2001-10-05,OMNOVA Solutions Inc.
5843,OMN,6.6,5.89,2001-09-21,OMNOVA Solutions Inc.
5844,OMN,6.13,5.47,2001-05-25,OMNOVA Solutions Inc.
5845,OMN,6.95,5.55,2001-02-23,OMNOVA Solutions Inc.
5846,OMN,6.375,5.69,2000-03-03,OMNOVA Solutions Inc.
5847,OMN,7.625,6.313,2000-02-25,OMNOVA Solutions Inc.
5848,CLDT,27.11,23.52,2015-08-07,Chatham Lodging Trust (REIT)
5849,CLDT,11.82,10.42,2011-08-19,Chatham Lodging Trust (REIT)
5850,CLDT,14.5,11.66,2011-08-12,Chatham Lodging Trust (REIT)
5851,CLDT,20.0,17.65,2010-05-21,Chatham Lodging Trust (REIT)
5852,BWA,34.19,30.5,2016-06-24,BorgWarner Inc.
5853,BWA,36.92,31.07,2016-01-15,BorgWarner Inc.
5854,BWA,42.48,36.6,2016-01-08,BorgWarner Inc.
5855,BWA,108.0,55.02,2013-12-20,BorgWarner Inc.
5856,BWA,75.3,66.59,2012-06-01,BorgWarner Inc.
5857,BWA,67.97,59.89,2011-09-23,BorgWarner Inc.
5858,BWA,70.55,63.44,2011-08-19,BorgWarner Inc.
5859,BWA,81.04,68.47,2011-08-05,BorgWarner Inc.
5860,BWA,43.44,37.09,2010-05-07,BorgWarner Inc.
5861,BWA,20.42,17.77,2009-02-20,BorgWarner Inc.
5862,BWA,22.86,18.89,2009-01-16,BorgWarner Inc.
5863,BWA,21.45,17.42,2008-11-14,BorgWarner Inc.
5864,BWA,25.12,21.94,2008-10-17,BorgWarner Inc.
5865,BWA,26.81,23.65,2008-10-10,BorgWarner Inc.
5866,BWA,32.52,27.84,2008-10-03,BorgWarner Inc.
5867,BWA,37.64,32.46,2008-09-26,BorgWarner Inc.
5868,BWA,44.56,40.0,2008-07-03,BorgWarner Inc.
5869,BWA,51.105,45.34,2008-02-08,BorgWarner Inc.
5870,BWA,48.46,43.54,2008-01-04,BorgWarner Inc.
5871,BWA,97.0,49.77,2007-12-21,BorgWarner Inc.
5872,BWA,91.74,77.5,2007-08-17,BorgWarner Inc.
5873,BWA,78.5,39.16,2004-05-21,BorgWarner Inc.
5874,BWA,60.0,53.9,2002-09-20,BorgWarner Inc.
5875,BWA,59.6,53.5,2002-07-12,BorgWarner Inc.
5876,BWA,48.5,36.56,2001-09-21,BorgWarner Inc.
5877,BWA,53.96,48.16,2001-08-17,BorgWarner Inc.
5878,BWA,37.88,33.81,2000-01-28,BorgWarner Inc.
5879,XON,15.0,13.0,2018-01-19,Intrexon Corporation
5880,XON,16.43,11.81,2017-11-10,Intrexon Corporation
5881,XON,19.99,17.3,2017-08-18,Intrexon Corporation
5882,XON,23.74,20.99,2017-03-17,Intrexon Corporation
5883,XON,29.86,26.68,2016-10-14,Intrexon Corporation
5884,XON,29.23,26.12,2016-08-26,Intrexon Corporation
5885,XON,27.39,24.55,2016-07-15,Intrexon Corporation
5886,XON,29.0,25.27,2016-06-10,Intrexon Corporation
5887,XON,37.75,29.01,2016-04-22,Intrexon Corporation
5888,XON,34.66,29.67,2016-02-12,Intrexon Corporation
5889,XON,30.0,25.67,2016-01-08,Intrexon Corporation
5890,XON,36.83,32.95,2015-12-04,Intrexon Corporation
5891,XON,39.0,31.44,2015-10-02,Intrexon Corporation
5892,XON,51.615,39.34,2015-09-25,Intrexon Corporation
5893,XON,46.03,41.34,2015-09-04,Intrexon Corporation
5894,XON,61.97,47.52,2015-08-14,Intrexon Corporation
5895,XON,48.51,41.44,2015-04-02,Intrexon Corporation
5896,XON,34.12,27.34,2015-01-23,Intrexon Corporation
5897,XON,20.01,17.88,2014-09-05,Intrexon Corporation
5898,XON,25.25,22.41,2014-07-18,Intrexon Corporation
5899,XON,18.2,15.76,2014-05-09,Intrexon Corporation
5900,XON,21.55,19.27,2014-04-17,Intrexon Corporation
5901,XON,28.01,24.21,2014-03-28,Intrexon Corporation
5902,XON,37.16,33.07,2014-01-24,Intrexon Corporation
5903,XON,26.09,23.42,2013-08-23,Intrexon Corporation
5904,XON,29.0,25.63,2013-08-16,Intrexon Corporation
5905,SLCA,35.73,31.23,2017-07-07,"U.S. Silica Holdings, Inc."
5906,SLCA,41.5,37.15,2017-05-05,"U.S. Silica Holdings, Inc."
5907,SLCA,46.05,40.51,2017-04-21,"U.S. Silica Holdings, Inc."
5908,SLCA,52.37,46.56,2017-03-10,"U.S. Silica Holdings, Inc."
5909,SLCA,57.73,51.16,2017-02-24,"U.S. Silica Holdings, Inc."
5910,SLCA,18.71,16.23,2016-01-15,"U.S. Silica Holdings, Inc."
5911,SLCA,18.35,15.36,2015-09-25,"U.S. Silica Holdings, Inc."
5912,SLCA,25.0,20.98,2015-08-21,"U.S. Silica Holdings, Inc."
5913,SLCA,29.6,24.2,2014-12-12,"U.S. Silica Holdings, Inc."
5914,SLCA,44.79,31.42,2014-11-28,"U.S. Silica Holdings, Inc."
5915,SLCA,54.63,45.62,2014-10-10,"U.S. Silica Holdings, Inc."
5916,SLCA,62.53,54.36,2014-10-03,"U.S. Silica Holdings, Inc."
5917,SLCA,23.15,20.2,2013-04-19,"U.S. Silica Holdings, Inc."
5918,SLCA,28.5,21.7,2013-03-15,"U.S. Silica Holdings, Inc."
5919,SLCA,10.99,9.74,2012-07-27,"U.S. Silica Holdings, Inc."
5920,SLCA,14.25,11.71,2012-05-18,"U.S. Silica Holdings, Inc."
5921,SLCA,17.77,14.02,2012-05-11,"U.S. Silica Holdings, Inc."
5922,SLCA,18.8,16.56,2012-04-20,"U.S. Silica Holdings, Inc."
5923,BLH,14.36,12.7,2008-12-12,Blackrock New York Municipal 2018 Term Trust
5924,BLH,15.5,12.85,2008-10-10,Blackrock New York Municipal 2018 Term Trust
5925,BLH,14.91,13.11,2001-12-21,Blackrock New York Municipal 2018 Term Trust
5926,BRS,14.23,12.32,2017-12-15,Bristow Group Inc
5927,BRS,9.72,8.7,2017-10-20,Bristow Group Inc
5928,BRS,14.33,7.36,2017-05-26,Bristow Group Inc
5929,BRS,20.53,17.54,2017-02-10,Bristow Group Inc
5930,BRS,11.55,10.17,2016-10-28,Bristow Group Inc
5931,BRS,13.72,11.93,2016-10-14,Bristow Group Inc
5932,BRS,12.16,10.81,2016-07-29,Bristow Group Inc
5933,BRS,14.92,13.21,2016-06-24,Bristow Group Inc
5934,BRS,14.46,12.94,2016-05-27,Bristow Group Inc
5935,BRS,20.45,14.53,2016-05-13,Bristow Group Inc
5936,BRS,19.52,17.4,2016-03-24,Bristow Group Inc
5937,BRS,17.85,12.76,2016-02-12,Bristow Group Inc
5938,BRS,22.7,18.07,2016-02-05,Bristow Group Inc
5939,BRS,25.79,21.42,2016-01-08,Bristow Group Inc
5940,BRS,25.53,22.75,2015-12-18,Bristow Group Inc
5941,BRS,34.25,30.73,2015-11-06,Bristow Group Inc
